I,Q
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-6.0026262577318e-15,-1
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
1,-4.04257239845944e-15
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-0.70710678118655,-0.707106781186545
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
-0.707106781186544,0.707106781186551
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
1,-4.6858214583301e-15
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
0.707106781186551,0.707106781186544
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
0.70710678118655,0.707106781186545
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
-1,3.92010771854471e-15
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
0.707106781186544,-0.707106781186551
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
-5.75769689790233e-15,-1
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
0.707106781186552,0.707106781186543
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-1,7.71775075717468e-15
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-9.5553399365323e-15,-1
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
9.43287525661756e-15,1
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
-0.707106781186541,0.707106781186554
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
1,-7.59528607725994e-15
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-0.707106781186552,-0.707106781186543
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
0.707106781186542,-0.707106781186553
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
1,-7.35035671743047e-15
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
-7.2891243774731e-15,-1
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
0.707106781186553,0.707106781186542
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
8.29976747708796e-15,1
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-1,7.47282139734521e-15
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
1,-8.2385351371306e-15
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-0.707106781186542,0.707106781186553
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
-9.31041057670283e-15,-1
