I,Q
-0.867405102745291,0.498855098387076
-0.863159310962545,0.53515762242686
-0.872077765130174,0.504925591103978
-0.857067036749106,0.484578688593961
-0.886896950449244,0.470606606300126
0.937674741078312,0.296602338682565
0.966247766924796,0.309420176245653
0.956406037296553,0.332290141102307
0.932556631072061,0.358441149048729
0.910837530265995,0.376834133240388
0.918288633709612,0.395229612635219
0.915793770970183,0.405005237743909
0.914874651149121,0.411969741189091
0.901543093477846,0.439093576015912
0.90360331112801,0.443202248425852
0.895934332986762,0.451100351885222
0.868039175416263,0.464349798632702
0.864386702506136,0.470803744425537
0.859312598663565,0.50621893449925
0.854356559364947,0.511646035462952
0.848609140766723,0.559892645151962
0.844484715396455,0.541247701566283
0.797717472833072,0.573675645477133
0.821333919401695,0.563986409310453
0.833772679033541,0.565900260420263
0.143021405054496,0.992699965647047
0.152642241997371,1.00032132688434
0.129738286946551,1.00776921833808
0.109369582921632,0.964299965534367
0.0964025278659112,0.998563070394358
0.0587795582126456,1.0014302704359
0.061727491848801,0.998588441475067
0.0672750083162981,1.00823129946049
0.0326474168737976,0.999840419401093
0.0162275629589028,1.00168657591742
-0.00923168785345982,1.00152027318066
-0.0160947794539326,0.978634204108819
-0.0284891500685228,0.994202386050252
-0.0417449110227787,0.999470055705319
-0.06747834127653,1.02314854458137
-0.0814323547100299,0.996846707479993
-0.0686617475969249,0.996924294471029
-0.138131608876641,0.979785892974857
-0.0972994382816212,1.00973850409734
-0.136656593119604,0.997047960538012
-0.575210153229795,-0.801574917749786
-0.59593101247667,-0.81678225107979
-0.569502669709128,-0.820088690959223
-0.552519289749282,-0.819942585553632
-0.530511426565072,-0.840561740341558
-0.543500226633515,-0.856018809959672
-0.503110928064149,-0.858678915911228
-0.510709414572085,-0.868468530943744
-0.480921378305697,-0.88160117711998
-0.459726873236037,-0.872346140425365
-0.449877938377149,-0.905903770800843
-0.426325774252691,-0.921635855502624
-0.413128541645242,-0.902103472799576
-0.419699090081478,-0.905522392905332
-0.393915580578144,-0.895046806041677
-0.39455835460532,-0.893965722724027
-0.384745163422377,-0.927843695028676
-0.341845773325126,-0.935696706923148
-0.338737293426352,-0.96723770896801
-0.324607986989663,-0.93999464614731
0.902463343013654,0.472191181054685
0.891242124267359,0.487534889169762
0.880710226675303,0.477967368389135
0.884352591337919,0.516451765427018
0.872433510481515,0.517351453239578
0.855655027700442,0.52258857050724
0.835647094205965,0.547378153504511
0.827614508064584,0.529233785218758
0.842070461710496,0.572815190776493
0.797882023287998,0.572534608005586
0.808709401806138,0.596047616136663
0.77517920259133,0.617547379108624
0.802987095558668,0.614020261119644
0.791265916193651,0.610144494251877
0.77052785520199,0.627423222137669
0.759515234801094,0.65368672428014
0.718847704454703,0.649793155404657
0.746938950047999,0.66865307033648
0.701400217813716,0.693709401047026
0.688962891859402,0.662052554685174
0.00100511319488235,-0.994881638408172
0.00378080035022251,-1.01539942242994
0.0365849797119195,-0.969848145330296
0.0556189959498512,-0.995430268159545
0.0735759352899993,-1.01646649355135
0.0697682298329784,-0.997817225922168
0.0997589377777331,-0.993028440374459
0.11099970847932,-1.00530517980508
0.135720513877649,-0.989076976843609
0.147643050296187,-0.990302628927097
0.167724814269824,-0.998163963081725
0.170270069421719,-0.999309544794208
0.185530354267102,-0.97746366422938
0.215459375050281,-0.978611099085308
0.191439687680843,-0.995653075075721
0.22710052571134,-0.97410764258121
0.232713007797268,-0.987893779022941
0.259062300759243,-0.979198796576788
0.287147815931652,-0.946785269360115
0.304423294444841,-0.966216779381022
0.878244283532868,-0.447897820061652
0.892104185201361,-0.433826895280939
0.906550049040314,-0.406629768311237
0.90773328897972,-0.419154973558624
0.921549793094821,-0.398540913551875
0.928908397883661,-0.384702994479306
0.918082838362939,-0.380201083233141
0.933220507952277,-0.33897906913365
0.914071098711905,-0.3732517075727
0.960487519866394,-0.341761304785921
0.943146118763368,-0.299076008804367
0.940655402781998,-0.296478858632227
0.957100500334683,-0.302161397729785
0.946593135189798,-0.270746093395191
0.968320890471017,-0.226408773615712
0.965319931302801,-0.225138323177284
1.00330087945255,-0.205337388530064
0.993538254987418,-0.203130481837728
0.950890565136406,-0.209955456852747
0.990658718528512,-0.168709917281048
-0.826597647418451,-0.574001926444697
-0.802891807583047,-0.599942334395286
-0.788087740598017,-0.623653399744202
-0.771028149694978,-0.642820542013012
-0.773946626396307,-0.650961288700262
-0.740585040605216,-0.665636013799054
-0.756158534152688,-0.653715161286752
-0.73551284808503,-0.666050446703183
-0.720610038370128,-0.685486871149064
-0.717055107920032,-0.693851849560594
-0.69602938636344,-0.711312548409516
-0.691848606547887,-0.729494495726095
-0.69440722217966,-0.724417833838108
-0.695713881560685,-0.743923626080386
-0.637941296266779,-0.729114917970733
-0.657049611758922,-0.773152647054758
-0.636124310047524,-0.776736783120474
-0.618161206776768,-0.799996025853334
-0.611478647040923,-0.790611628594982
-0.611796555172707,-0.808343082651148
0.150553265524986,-0.992093437580081
0.170358692332718,-0.9937688788249
0.205978233069037,-1.00650297461959
0.191963111102415,-0.984683299614782
0.228009925016406,-0.981825792868227
0.237326094389361,-0.979999580426451
0.245749252816458,-0.975422007542403
0.250582321315038,-0.990810269338916
0.275418222688345,-0.942569489466584
0.29295025264038,-0.959105510010889
0.290540329494247,-0.963950424847765
0.326333981991076,-0.956991137408554
0.32839812969919,-0.915713759379524
0.352289831121928,-0.944191507309007
0.372352211628896,-0.939640315460151
0.371308009801142,-0.942621453629592
0.393523258785798,-0.919293312966569
0.415916164743219,-0.938765691149116
0.402694584985339,-0.902267037717644
0.45296587724966,-0.885106363925353
-0.278531009448801,-0.94720808128354
-0.281976502502454,-0.964091396795239
-0.282961728666049,-0.972996507382708
-0.258483405101613,-0.935867861785875
-0.261716706096304,-0.959649928955518
-0.209832455791156,-0.984704931330802
-0.206314509754288,-0.967312027618949
-0.192886946312404,-0.988542799837626
-0.198394850357552,-0.970598732112648
-0.167905952905699,-0.990073295637814
-0.163454644013951,-0.976370213366006
-0.144817249556253,-0.999890343232845
-0.132500728808666,-1.00046112523383
-0.122632228473451,-0.984232559179597
-0.105535184118635,-1.00956310138525
-0.081098414974268,-0.998439131704655
-0.0841526044485715,-1.01890010211704
-0.039466277950003,-0.982097844444362
